SensorDataId,ClientId,WorkState,AlarmState,Time,EW,Longitude,NS,Latitude,MagnetometerZ,BatteryVoltage,BatteryCurrent,BatteryLevel,SolarEnergyVoltage,SolarEnergyCurrent,ShipHeadDir,WindSpeed,WindPwr,WindDir,FlowSpeed,Visibility
304446,1905030001,5,0,2021/4/2 0:43,E,120.805411,N,31.998978,44,26.25,0,0,0.1,0,187,1.9,2,3,0.3656,8412.2
304443,1905030001,5,0,2021/4/2 0:37,E,120.805418,N,31.998987,45,26.25,0,0,0.12,0,208,1.8,2,2,0.3624,7995.7
304440,1905030001,5,0,2021/4/2 0:31,E,120.805415,N,31.998988,45,26.26,0,0,0.1,0,207,1.2,1,2,0.4096,7868
304437,1905030001,1,0,2021/4/2 0:26,E,120.805417,N,31.998995,45,26.25,0,0,0.12,0,20,2,2,3,0.476,8317.5
304434,1905030001,1,0,2021/4/2 0:20,E,120.805422,N,31.999006,45,26.25,0,0,0.1,0,360,1.5,1,3,0.4568,7387.5
304431,1905030001,1,0,2021/4/2 0:14,E,120.805419,N,31.999004,45,26.26,0,0,0.12,0,221,1.4,1,2,0.4384,7142.8
304428,1905030001,5,0,2021/4/2 0:08,E,120.805408,N,31.998978,45,26.26,0,0,0.1,0,210,2,2,2,0.4416,6839.1
304425,1905030001,1,0,2021/4/2 0:03,E,120.805415,N,31.998988,44,26.25,0,0,0.12,0,360,1.2,1,2,0.4968,6781.4
304422,1905030001,1,0,2021/4/1 23:57,E,120.805415,N,31.998997,44,26.26,0,0,0.12,0,360,1.9,2,2,0.5008,7320.1
304419,1905030001,5,0,2021/4/1 23:51,E,120.805413,N,31.998977,45,26.26,0,0,0.12,0,186,1.3,1,3,0.376,7852.2
304416,1905030001,1,0,2021/4/1 23:46,E,120.805419,N,31.999003,44,26.26,0,0,0.1,0,199,2,2,2,0.5096,7715
304413,1905030001,5,0,2021/4/1 23:40,E,120.805412,N,31.998982,43,26.25,0,0,0.12,0,43,1.2,1,2,0.444,6576
304410,1905030001,1,0,2021/4/1 23:34,E,120.80541,N,31.998983,44,26.26,0,0,0.12,0,360,2.1,2,3,0.452,6931
304407,1905030001,5,0,2021/4/1 23:28,E,120.80541,N,31.998989,44,26.29,0,0,0.12,0,11,2.7,2,3,0.444,7088.1
304404,1905030001,1,0,2021/4/1 23:23,E,120.80542,N,31.999003,45,26.26,0,0,0.12,0,360,2,2,3,0.492,7162.5
304401,1905030001,5,0,2021/4/1 23:17,E,120.805404,N,31.998984,44,26.28,0,0,0.12,0,183,2.9,2,3,0.452,6880.2
304398,1905030001,1,0,2021/4/1 23:11,E,120.805401,N,31.998982,43,26.28,0,0,0.12,0,138,2.9,2,3,0.4952,7802.7
304395,1905030001,1,0,2021/4/1 23:06,E,120.805398,N,31.998979,44,26.26,0,0,0.1,0,201,2.7,2,3,0.5024,6080.8
304392,1905030001,1,0,2021/4/1 23:00,E,120.805409,N,31.999,44,26.28,0,0,0.12,0,241,3.2,2,3,0.5728,6230.3
304389,1905030001,1,0,2021/4/1 22:54,E,120.805404,N,31.998988,44,26.26,0,0,0.12,0,20,2.3,2,3,0.5912,6521.2
304386,1905030001,1,0,2021/4/1 22:48,E,120.805408,N,31.998994,44,26.28,0,0,0.13,0,360,3.4,3,3,0.5088,6911.7
304384,1905030001,1,0,2021/4/1 22:43,E,120.805402,N,31.998983,44,26.28,0,0,0.12,0,360,2.6,2,3,0.4568,6499.1
304381,1905030001,5,0,2021/4/1 22:37,E,120.805399,N,31.998983,43,26.29,0,0,0.12,0,360,3.6,3,3,0.3656,7700.4
304378,1905030001,1,0,2021/4/1 22:31,E,120.8054,N,31.998992,44,26.28,0,0,0.13,0,347,3.7,3,3,0.4768,8161
304375,1905030001,5,0,2021/4/1 22:25,E,120.805401,N,31.998985,43,26.28,0,0,0.12,0,0,3.1,2,3,0.3992,6958.5
304372,1905030001,5,0,2021/4/1 22:20,E,120.805405,N,31.998994,44,26.26,0,0,0.12,0,88,2.8,2,3,0.42,6414.1
304369,1905030001,1,0,2021/4/1 22:14,E,120.805405,N,31.998997,44,26.28,0,0,0.12,0,188,2.9,2,3,0.4376,6133.2
304366,1905030001,1,0,2021/4/1 22:08,E,120.805398,N,31.998989,44,26.26,0,0,0.12,0,360,2.2,2,3,0.4424,5232.4
304363,1905030001,1,0,2021/4/1 22:03,E,120.805404,N,31.99899,44,26.28,0,0,0.12,0,360,1.9,2,3,0.4072,5167
304360,1905030001,1,0,2021/4/1 21:57,E,120.805398,N,31.998995,43,26.28,0,0,0.12,0,360,2.3,2,3,0.4224,5522.1
304357,1905030001,1,0,2021/4/1 21:51,E,120.8054,N,31.998992,43,26.29,0,0,0.12,0,8,1.3,1,3,0.4192,5338.7
304354,1905030001,1,0,2021/4/1 21:45,E,120.8054,N,31.998992,43,26.28,0,0,0.13,0,360,2.8,2,3,0.4248,5496.4
304351,1905030001,5,0,2021/4/1 21:40,E,120.805403,N,31.999002,44,26.29,0,0,0.12,0,306,2.5,2,3,0.4288,5882.7
304348,1905030001,1,0,2021/4/1 21:34,E,120.805403,N,31.998996,44,26.28,0,0,0.12,0,271,2.1,2,3,0.4168,5392.6
304345,1905030001,1,0,2021/4/1 21:28,E,120.805402,N,31.999001,44,26.29,0,0,0.13,0,113,2.4,2,3,0.5024,6055.2
304342,1905030001,5,0,2021/4/1 21:22,E,120.805398,N,31.998996,44,26.29,0,0,0.1,0,360,2.4,2,3,0.404,5476.7
304339,1905030001,1,0,2021/4/1 21:17,E,120.805397,N,31.998995,44,26.29,0,0,0.13,0,360,2.7,2,3,0.4112,5724
304336,1905030001,5,0,2021/4/1 21:11,E,120.805385,N,31.998986,43,26.28,0,0,0.1,0,176,2.9,2,3,0.3584,5365.7
304333,1905030001,5,0,2021/4/1 21:05,E,120.805389,N,31.998998,44,26.3,0,0,0.13,0,360,4.1,3,3,0.3656,5744.1
304330,1905030001,1,0,2021/4/1 21:00,E,120.805389,N,31.998992,43,26.29,0,0,0.1,0,39,3.5,3,3,0.4016,5885.7
304327,1905030001,5,0,2021/4/1 20:54,E,120.805385,N,31.998992,44,26.3,0,0,0.13,0,360,4.3,3,3,0.3808,5973.2
304324,1905030001,1,0,2021/4/1 20:48,E,120.805355,N,31.998997,44,26.29,0,0,0.1,0,238,3.1,2,3,0.3848,5319.2
304321,1905030001,5,0,2021/4/1 20:42,E,120.805339,N,31.998974,44,26.29,0,0,0.13,0,216,4,3,3,0.3192,5990.7
304318,1905030001,1,0,2021/4/1 20:37,E,120.805343,N,31.998997,44,26.29,0,0,0.12,0,255,3.4,3,3,0.392,5384.5
304315,1905030001,5,0,2021/4/1 20:31,E,120.805327,N,31.999003,44,26.3,0,0,0.13,0,243,3.1,2,3,0.3624,4925.2
304312,1905030001,1,0,2021/4/1 20:25,E,120.805301,N,31.999007,44,26.29,0,0,0.15,0,107,4.1,3,2,0.5032,4557.4
304309,1905030001,1,0,2021/4/1 20:20,E,120.805294,N,31.999012,44,26.3,0,0,0.13,0,360,3.2,2,2,0.4624,4624.1
304306,1905030001,5,0,2021/4/1 20:14,E,120.805261,N,31.999021,44,26.29,0,0,0.12,0,360,3.6,3,2,0.328,4602.8
304303,1905030001,1,0,2021/4/1 20:08,E,120.805237,N,31.999038,44,26.3,0,0,0.13,0,55,3.3,2,2,0.4368,4865.1
304300,1905030001,1,0,2021/4/1 20:02,E,120.805207,N,31.999044,44,26.32,0,0,0.13,0,360,3.2,2,3,0.4504,5201.2
304297,1905030001,1,0,2021/4/1 19:57,E,120.805188,N,31.999056,44,26.3,0,0,0.12,0,360,2.5,2,2,0.4104,5085.8
304294,1905030001,1,0,2021/4/1 19:51,E,120.80517,N,31.999063,45,26.3,0,0,0.12,0,96,2.6,2,2,0.4384,4744.7
304291,1905030001,5,0,2021/4/1 19:45,E,120.80515,N,31.999074,44,26.3,0,0,0.12,0,360,3,2,3,0.3216,5236.5
304288,1905030001,1,0,2021/4/1 19:39,E,120.805139,N,31.999077,44,26.3,0,0,0.13,0,360,2.8,2,2,0.4536,5344
304285,1905030001,5,0,2021/4/1 19:34,E,120.80513,N,31.999087,44,26.32,0,0,0.13,0,360,3.8,3,3,0.3904,5459.1
304282,1905030001,1,0,2021/4/1 19:28,E,120.805129,N,31.999094,45,26.32,0,0,0.15,0,94,3.4,3,3,0.4696,5402
304279,1905030001,5,0,2021/4/1 19:22,E,120.805112,N,31.999086,45,26.32,0,0,0.13,0,50,2.9,2,3,0.4,5557.7
304276,1905030001,1,0,2021/4/1 19:17,E,120.805099,N,31.999087,45,26.3,0,0,0.12,0,360,3.3,2,3,0.4616,5031
304273,1905030001,5,0,2021/4/1 19:11,E,120.805091,N,31.999091,45,26.32,0,0,0.15,0,206,3.3,2,2,0.2016,5093.8
304270,1905030001,1,0,2021/4/1 19:05,E,120.805081,N,31.999095,45,26.32,0,0,0.13,0,173,3.7,3,2,0.5528,4697
304267,1905030001,1,0,2021/4/1 18:59,E,120.805075,N,31.9991,44,26.32,0,0,0.15,0,335,2.8,2,2,0.496,4082.1
304264,1905030001,1,0,2021/4/1 18:54,E,120.805069,N,31.999106,45,26.32,0,0,0.13,0,360,3.1,2,1,0.536,4037.5
304261,1905030001,1,0,2021/4/1 18:48,E,120.805052,N,31.999112,45,26.33,0,0,0.16,0,261,4.2,3,2,0.4888,4539.7
304258,1905030001,5,0,2021/4/1 18:42,E,120.80506,N,31.99912,46,26.32,0,0,0.15,0,259,2.6,2,2,0.416,4498.6
304255,1905030001,5,0,2021/4/1 18:36,E,120.805053,N,31.999117,45,26.33,0,0,0.23,0,360,3.4,3,1,0.6784,4596.8
304252,1905030001,5,0,2021/4/1 18:31,E,120.805054,N,31.999126,44,26.32,0,0,0.46,0,249,3.1,2,1,0.404,4826
304249,1905030001,1,0,2021/4/1 18:25,E,120.805049,N,31.999127,45,26.33,0,0,1.02,0,125,3.2,2,1,0.4312,4713.8
304246,1905030001,5,0,2021/4/1 18:19,E,120.805041,N,31.999135,44,26.32,0,0,2.14,0,346,2.4,2,1,0.42,4478.4
304243,1905030001,5,0,2021/4/1 18:14,E,120.80504,N,31.999141,45,26.33,0,0,3.4,0,86,2.1,2,1,0.4256,4259.8
304240,1905030001,5,0,2021/4/1 18:08,E,120.805039,N,31.999144,45,26.33,0,0,7.31,0,42,2.7,2,1,0.4272,3879.2
304237,1905030001,5,0,2021/4/1 18:02,E,120.805039,N,31.99914,45,26.33,0,0,11.45,0,195,3.4,3,1,0.4152,3313.8
304234,1905030001,5,0,2021/4/1 17:56,E,120.805035,N,31.999145,45,26.33,0,0,15.07,0,62,2.3,2,1,0.4688,3329
304231,1905030001,5,0,2021/4/1 17:51,E,120.805029,N,31.999149,45,26.33,0,0,18.16,0,302,2.2,2,1,0.5376,3229.2
304228,1905030001,5,0,2021/4/1 17:45,E,120.805018,N,31.999146,44,26.33,0,0,23.45,0,115,3.1,2,1,0.5048,3406.6
304225,1905030001,5,0,2021/4/1 17:39,E,120.805015,N,31.999149,45,26.34,0,0,26.32,0,316,3.2,2,1,0.4728,3448.5
304222,1905030001,5,0,2021/4/1 17:34,E,120.805011,N,31.999148,45,26.33,0,0,26.3,0,226,3.3,2,1,0.4344,3559.7
304219,1905030001,1,0,2021/4/1 17:28,E,120.805008,N,31.999149,44,26.34,0,0,26.3,0,0,2.5,2,1,0.468,3316.2
304216,1905030001,1,0,2021/4/1 17:22,E,120.805007,N,31.999156,43,26.33,0,0,26.3,0,240,2.7,2,1,0.4544,3451.5
304213,1905030001,1,0,2021/4/1 17:16,E,120.805005,N,31.999149,43,26.34,0,0,26.34,0,16,2.3,2,1,0.4328,3890.6
304210,1905030001,5,0,2021/4/1 17:11,E,120.805001,N,31.999157,44,26.34,0,0,26.33,0,74,2.6,2,1,0.5216,4252.5
304207,1905030001,5,0,2021/4/1 17:05,E,120.805009,N,31.999164,44,26.34,0,0,26.33,0,360,1.6,2,1,0.4728,4781.1
304204,1905030001,1,0,2021/4/1 16:59,E,120.80501,N,31.999171,44,26.34,0,0,26.34,0,347,2,2,8,0.3872,5602.8
304201,1905030001,1,0,2021/4/1 16:53,E,120.805012,N,31.999171,45,26.36,0,0,26.36,0,23,1.6,2,1,0.5944,5325.5
304198,1905030001,1,0,2021/4/1 16:48,E,120.805013,N,31.999167,46,26.34,0,0,26.34,0,292,2,2,8,0.568,5599.6
304195,1905030001,1,0,2021/4/1 16:42,E,120.805005,N,31.999159,44,26.34,0,0,26.39,0,275,1.9,2,1,0.472,5866.8
304192,1905030001,5,0,2021/4/1 16:36,E,120.805006,N,31.99915,42,26.36,0,0,26.37,0,155,1.7,2,1,0.5336,6059.5
304189,1905030001,5,0,2021/4/1 16:31,E,120.80502,N,31.999154,44,26.36,0,0,26.37,0,70,1.2,1,1,0.4432,6551.5
304186,1905030001,5,0,2021/4/1 16:25,E,120.80503,N,31.999155,43,26.34,0,0,26.39,0,360,1,1,1,0.444,6052.4
304183,1905030001,1,0,2021/4/1 16:19,E,120.805032,N,31.999142,44,26.34,0,0,26.37,0,71,1.4,1,1,0.4536,5284.8
304180,1905030001,1,0,2021/4/1 16:13,E,120.805023,N,31.999139,44,26.36,0,0,26.39,0,360,1.2,1,1,0.4096,5138.1
304177,1905030001,5,0,2021/4/1 16:08,E,120.805026,N,31.999138,44,26.36,0,0,26.37,0,18,1.5,1,1,0.4408,4770
304174,1905030001,5,0,2021/4/1 16:02,E,120.805052,N,31.999137,45,26.36,0,0,26.39,0,121,1.2,1,8,0.504,4679.4
304171,1905030001,1,0,2021/4/1 15:56,E,120.805056,N,31.999129,44,26.37,0,0,26.4,0,325,1.2,1,1,0.6496,4626.5
304168,1905030001,1,0,2021/4/1 15:50,E,120.80507,N,31.999117,44,26.34,0,0,26.39,0,284,1.6,2,1,0.5048,4986.3
304165,1905030001,5,0,2021/4/1 15:45,E,120.805073,N,31.999114,44,26.37,0,0,26.41,0,330,1.3,1,1,0.496,5853.5
304162,1905030001,5,0,2021/4/1 15:39,E,120.805122,N,31.999107,44,26.37,0,0,26.41,0,326,1.5,1,1,0.5824,6132.7
304159,1905030001,5,0,2021/4/1 15:33,E,120.805135,N,31.999091,46,26.37,0,0,26.41,0,263,1.3,1,1,0.5376,6566.1
304156,1905030001,5,0,2021/4/1 15:28,E,120.805143,N,31.999096,45,26.36,0,0,26.41,0,279,1.6,2,1,0.488,6755.1
304153,1905030001,1,0,2021/4/1 15:22,E,120.805157,N,31.999096,45,26.36,0,0,26.41,0,151,1.9,2,2,0.492,6641.8
304150,1905030001,1,0,2021/4/1 15:16,E,120.805177,N,31.999096,46,26.37,0,0,26.41,0,275,1.3,1,1,0.4504,6423.1
304147,1905030001,1,0,2021/4/1 15:10,E,120.805225,N,31.999079,44,26.37,0,0,26.43,0,213,2.1,2,1,0.4048,6931
304144,1905030001,1,0,2021/4/1 15:05,E,120.805246,N,31.999072,45,26.36,0,0,26.4,0,298,1.3,1,1,0.5,6054.1
304141,1905030001,1,0,2021/4/1 14:59,E,120.805284,N,31.999054,45,26.39,0,0,26.43,0,29,1.7,2,1,0.5304,5948
304138,1905030001,1,0,2021/4/1 14:53,E,120.805313,N,31.999043,44,26.39,0,0,26.43,0,338,2,2,2,0.5736,5366.1
304135,1905030001,5,0,2021/4/1 14:47,E,120.805335,N,31.999022,45,26.39,0,0,26.43,0,262,2.2,2,3,0.4304,5419.2
304132,1905030001,1,0,2021/4/1 14:42,E,120.805354,N,31.999022,45,26.37,0,0,26.43,0,274,2.5,2,3,0.4208,5458
304130,1905030001,1,0,2021/4/1 14:38,E,120.805374,N,31.999012,44,26.37,0,0,26.41,0,204,2.1,2,3,0.4488,5891.2
304126,1905030001,5,0,2021/4/1 14:30,E,120.805392,N,31.999006,45,26.37,0,0,26.41,0,82,2.4,2,3,0.4464,5676.7
304123,1905030001,5,0,2021/4/1 14:25,E,120.805401,N,31.999007,43,26.39,0,0,26.43,0,205,2,2,3,0.5336,5848.1
304120,1905030001,1,0,2021/4/1 14:19,E,120.80541,N,31.99902,44,26.39,0,0,26.41,0,360,2.3,2,3,0.4712,6371
304117,1905030001,1,0,2021/4/1 14:13,E,120.805411,N,31.999001,44,26.4,0,0,26.43,0,43,2.1,2,3,0.4824,6439.7
304114,1905030001,1,0,2021/4/1 14:07,E,120.805414,N,31.998997,43,26.39,0,0,26.41,0,149,2,2,3,0.5288,7049
304111,1905030001,5,0,2021/4/1 14:02,E,120.805403,N,31.999017,44,26.39,0,0,26.41,0,343,2.5,2,3,0.4608,7012.8
304108,1905030001,1,0,2021/4/1 13:56,E,120.805417,N,31.999028,44,26.37,0,0,26.4,0,216,1.7,2,3,0.5424,7192.3
304105,1905030001,1,0,2021/4/1 13:50,E,120.80542,N,31.999034,43,26.39,0,0,26.43,0,325,2.6,2,3,0.564,7194.2
304102,1905030001,5,0,2021/4/1 13:45,E,120.805427,N,31.999034,45,26.39,0,0,26.41,0,336,2,2,3,0.5056,7224.4
304099,1905030001,5,0,2021/4/1 13:39,E,120.805413,N,31.998994,44,26.39,0,0,26.41,0,204,2.2,2,3,0.472,7088.4
304096,1905030001,1,0,2021/4/1 13:33,E,120.805417,N,31.999002,43,26.39,0,0,26.4,0,201,2.8,2,3,0.5496,7424.1
304093,1905030001,1,0,2021/4/1 13:27,E,120.805413,N,31.998997,44,26.39,0,0,26.43,0,213,2.8,2,3,0.5512,7593.6
304090,1905030001,5,0,2021/4/1 13:22,E,120.805405,N,31.998985,44,26.39,0,0,26.43,0,228,2.7,2,3,0.5512,6468
304087,1905030001,1,0,2021/4/1 13:16,E,120.805416,N,31.999013,44,26.4,0,0,26.44,0,55,2.6,2,3,0.5184,6593.7
304084,1905030001,1,0,2021/4/1 13:10,E,120.805425,N,31.999028,45,26.4,0,0,26.43,0,258,3,2,3,0.5312,6551
304081,1905030001,1,0,2021/4/1 13:04,E,120.805423,N,31.999019,43,26.4,0,0,26.43,0,360,3.3,2,3,0.524,7251.4
304078,1905030001,5,0,2021/4/1 12:59,E,120.805403,N,31.999003,43,26.39,0,0,26.41,0,330,2.1,2,3,0.4768,6384.1
304075,1905030001,5,0,2021/4/1 12:53,E,120.805407,N,31.99902,43,26.4,0,0,26.45,0,12,2.3,2,3,0.4696,6916.2
304073,1905030001,1,0,2021/4/1 12:49,E,120.805397,N,31.999001,43,26.39,0,0,26.44,0,22,2.4,2,3,0.4904,6622
304069,1905030001,1,0,2021/4/1 12:42,E,120.805403,N,31.999002,43,26.39,0,0,26.44,0,244,2.9,2,3,0.512,7372.4
304065,1905030001,5,0,2021/4/1 12:36,E,120.805403,N,31.999005,44,26.39,0,0,26.41,0,221,2.7,2,3,0.5152,8269.2
304060,1905030001,1,0,2021/4/1 12:30,E,120.805406,N,31.999011,44,26.4,0,0,26.44,0,64,2.4,2,3,0.5352,7033
304057,1905030001,1,0,2021/4/1 12:24,E,120.805393,N,31.99899,42,26.4,0,0,26.43,0,260,2.2,2,3,0.5776,7155.4
304054,1905030001,1,0,2021/4/1 12:19,E,120.805401,N,31.999011,43,26.4,0,0,26.41,0,159,3.2,2,3,0.5064,7303.2
304051,1905030001,1,0,2021/4/1 12:13,E,120.805414,N,31.999039,44,26.39,0,0,26.41,0,217,2.5,2,3,0.556,7464.4
304048,1905030001,5,0,2021/4/1 12:07,E,120.805403,N,31.999018,44,26.4,0,0,26.43,0,0,3.1,2,3,0.4944,7654.5
304045,1905030001,5,0,2021/4/1 12:01,E,120.805401,N,31.999013,44,26.41,0,0,26.43,0,344,2.6,2,3,0.5264,7525.8
304042,1905030001,1,0,2021/4/1 11:56,E,120.805403,N,31.998997,43,26.4,0,0,26.43,0,360,2.8,2,3,0.5384,7975.1
304039,1905030001,1,0,2021/4/1 11:50,E,120.805401,N,31.998985,42,26.4,0,0,26.43,0,190,3.3,2,3,0.5176,8131.5
304036,1905030001,5,0,2021/4/1 11:44,E,120.805411,N,31.999011,43,26.41,0,0,26.45,0,196,3.2,2,3,0.4896,8219.5
304033,1905030001,5,0,2021/4/1 11:39,E,120.805409,N,31.999006,44,26.41,0,0,26.45,0,233,4.4,3,3,0.4664,8433.5
304030,1905030001,1,0,2021/4/1 11:33,E,120.805409,N,31.999002,44,26.41,0,0,26.44,0,218,3.5,3,3,0.4648,8117
304027,1905030001,5,0,2021/4/1 11:27,E,120.805417,N,31.99901,45,26.4,0,0,26.44,0,360,3.5,3,3,0.5392,8439.8
304024,1905030001,1,0,2021/4/1 11:21,E,120.80542,N,31.99901,44,26.4,0,0,26.44,0,360,3.5,3,3,0.6216,7348.5
304021,1905030001,1,0,2021/4/1 11:16,E,120.805404,N,31.998979,43,26.4,0,0,26.44,0,257,3,2,3,0.536,7415.7
304018,1905030001,1,0,2021/4/1 11:10,E,120.805406,N,31.998985,44,26.41,0,0,26.44,0,252,3.1,2,3,0.5664,7736.4
304015,1905030001,5,0,2021/4/1 11:04,E,120.805407,N,31.99899,44,26.41,0,0,26.45,0,151,4.4,3,3,0.4968,7491.3
304012,1905030001,5,0,2021/4/1 10:59,E,120.805399,N,31.998985,45,26.43,0,0,26.45,0,168,3.7,3,3,0.5024,8111.1
304009,1905030001,5,0,2021/4/1 10:53,E,120.805404,N,31.99899,44,26.41,0,0,26.45,0,227,3.3,2,3,0.692,7581.1
304006,1905030001,1,0,2021/4/1 10:47,E,120.805408,N,31.998992,44,26.41,0,0,26.45,0,140,3.6,3,3,0.4872,8597.5
304003,1905030001,1,0,2021/4/1 10:41,E,120.805408,N,31.998995,43,26.43,0,0,26.44,0,346,3.1,2,3,0.52,8389.5
303999,1905030001,5,0,2021/4/1 10:36,E,120.80541,N,31.998996,44,26.43,0,0,26.45,0,16,2.9,2,3,0.5904,8078.1
303995,1905030001,1,0,2021/4/1 10:30,E,120.805412,N,31.999004,45,26.41,0,0,26.45,0,264,5.8,4,3,0.564,8725
303991,1905030001,5,0,2021/4/1 10:24,E,120.805415,N,31.999002,44,26.41,0,0,26.45,0,29,4.8,3,3,0.4816,8816.1
303987,1905030001,5,0,2021/4/1 10:18,E,120.805421,N,31.998997,46,26.43,0,0,26.47,0,68,5,3,3,0.5688,8747
303983,1905030001,1,0,2021/4/1 10:13,E,120.805409,N,31.998998,45,26.41,0,0,26.47,0,224,6.5,4,3,0.5456,8807
303980,1905030001,1,0,2021/4/1 10:07,E,120.805398,N,31.99897,43,26.41,0,0,26.45,0,360,4.9,3,3,0.576,8558.3
303977,1905030001,1,0,2021/4/1 10:01,E,120.805402,N,31.998979,45,26.41,0,0,26.47,0,234,3.9,3,3,0.5168,8696.4
303974,1905030001,1,0,2021/4/1 9:56,E,120.805398,N,31.99898,45,26.41,0,0,26.44,0,287,4.4,3,3,0.572,8934.4
303971,1905030001,1,0,2021/4/1 9:50,E,120.805397,N,31.998976,42,26.43,0,0,26.47,0,115,3.2,2,3,0.5696,9365
303966,1905030001,1,0,2021/4/1 9:44,E,120.805398,N,31.99899,45,26.41,0,0,26.45,0,227,3.3,2,3,0.4992,9397.8
303963,1905030001,1,0,2021/4/1 9:38,E,120.805385,N,31.998969,43,26.41,0,0,26.47,0,84,3.8,3,3,0.5064,9462.6
303960,1905030001,5,0,2021/4/1 9:33,E,120.805401,N,31.998997,45,26.41,0,0,26.45,0,289,5,3,3,0.468,9989.1
303957,1905030001,1,0,2021/4/1 9:27,E,120.805384,N,31.998975,44,26.43,0,0,26.47,0,96,2.7,2,3,0.4992,10000
303954,1905030001,1,0,2021/4/1 9:21,E,120.805375,N,31.998977,44,26.41,0,0,26.44,0,197,3.7,3,3,0.5408,10000
303951,1905030001,1,0,2021/4/1 9:15,E,120.805371,N,31.998987,44,26.43,0,0,26.45,0,253,3.5,3,2,0.588,10000
303948,1905030001,1,0,2021/4/1 9:10,E,120.805368,N,31.998997,43,26.41,0,0,26.45,0,169,4,3,2,0.6648,9947.8
303945,1905030001,1,0,2021/4/1 9:04,E,120.805354,N,31.998991,44,26.43,0,0,26.47,0,193,4.5,3,2,0.5696,9649.4
303942,1905030001,1,0,2021/4/1 8:58,E,120.805342,N,31.998991,43,26.43,0,0,26.44,0,0,3.3,2,2,0.5952,8766.2
303939,1905030001,1,0,2021/4/1 8:53,E,120.805342,N,31.998993,44,26.44,0,0,26.47,0,127,5.1,3,2,0.5648,7922.4
303936,1905030001,5,0,2021/4/1 8:47,E,120.805317,N,31.999004,43,26.43,0,0,26.45,0,360,6.2,4,3,0.4744,8503.7
303933,1905030001,1,0,2021/4/1 8:41,E,120.805309,N,31.999011,44,26.45,0,0,26.45,0,97,5.5,4,2,0.6224,7657.6
303930,1905030001,1,0,2021/4/1 8:35,E,120.80529,N,31.999018,43,26.43,0,0,26.45,0,281,5.7,4,2,0.5392,6921.8
303927,1905030001,1,0,2021/4/1 8:30,E,120.805286,N,31.999013,43,26.44,0,0,26.45,0,193,5.9,4,2,0.5096,6705.2
303924,1905030001,1,0,2021/4/1 8:24,E,120.805269,N,31.999015,43,26.41,0,0,26.45,0,191,5,3,2,0.5976,5529.2
303921,1905030001,1,0,2021/4/1 8:18,E,120.805268,N,31.999029,44,26.44,0,0,26.45,0,7,4.2,3,2,0.6248,5403.5
303918,1905030001,1,0,2021/4/1 8:13,E,120.805262,N,31.999039,44,26.43,0,0,26.45,0,203,5.5,4,2,0.5576,5610
303915,1905030001,1,0,2021/4/1 8:07,E,120.805251,N,31.999048,43,26.44,0,0,26.45,0,360,6,4,3,0.5456,5832.7
303912,1905030001,1,0,2021/4/1 8:01,E,120.805216,N,31.999056,43,26.43,0,0,26.44,0,278,5.2,3,3,0.5352,6340.4
303910,1905030001,1,0,2021/4/1 7:55,E,120.805182,N,31.999078,44,26.44,0,0,26.44,0,360,4.4,3,2,0.5,5993.1
303908,1905030001,1,0,2021/4/1 7:50,E,120.805155,N,31.999086,44,26.43,0,0,26.43,0,197,5.9,4,2,0.6032,6988
303905,1905030001,5,0,2021/4/1 7:44,E,120.805127,N,31.999091,44,26.45,0,0,26.45,0,360,2.7,2,2,0.5232,7516.8
303902,1905030001,1,0,2021/4/1 7:38,E,120.805087,N,31.999099,44,26.44,0,0,26.45,0,38,4.2,3,2,0.5416,8305.1
303899,1905030001,1,0,2021/4/1 7:32,E,120.805074,N,31.999101,44,26.45,0,0,26.45,0,178,3.8,3,2,0.604,7503.1
303896,1905030001,1,0,2021/4/1 7:27,E,120.805062,N,31.999113,44,26.44,0,0,26.45,0,77,3.9,3,2,0.5352,8242.7
303893,1905030001,1,0,2021/4/1 7:21,E,120.805051,N,31.999111,45,26.44,0,0,26.44,0,8,3.4,3,2,0.5936,7385
303890,1905030001,1,0,2021/4/1 7:15,E,120.805033,N,31.999121,44,26.43,0,0,26.41,0,23,3.9,3,2,0.5456,7016
303887,1905030001,1,0,2021/4/1 7:10,E,120.805015,N,31.999121,44,26.44,0,0,26.41,0,360,4.7,3,2,0.5376,7304.8
303884,1905030001,1,0,2021/4/1 7:04,E,120.805014,N,31.999129,45,26.44,0,0,26.39,0,360,4.9,3,2,0.5528,6492.4
303881,1905030001,1,0,2021/4/1 6:58,E,120.80501,N,31.999138,44,26.45,0,0,25.26,0,360,4.3,3,2,0.6224,6148
303878,1905030001,5,0,2021/4/1 6:52,E,120.805008,N,31.999138,45,26.44,0,0,20.56,0,360,4.6,3,2,0.0784,5442.8
303875,1905030001,1,0,2021/4/1 6:47,E,120.804982,N,31.999146,45,26.45,0,0,22.84,0,313,5.9,4,2,0.544,4729.1
303872,1905030001,5,0,2021/4/1 6:41,E,120.804991,N,31.99915,45,26.45,0,0,22.31,0,360,5.2,3,2,0.4168,5073.7
303869,1905030001,5,0,2021/4/1 6:35,E,120.804993,N,31.999148,44,26.47,0,0,19.7,0,64,4.6,3,2,0.4008,4740.8
303866,1905030001,5,0,2021/4/1 6:29,E,120.805004,N,31.999156,45,26.44,0,0,18.53,0,88,4,3,1,0.396,4784.1
